,target,source_id,dest_id,predictor,transferer,train_size,transfer_size,metric_a,metric_b,POP,P,N,PP,PN,TP,FP,FN,TN,TPR,FPR,FNR,TNR,PPV,FDR,FOR,NPV,F1,MCC
175,benchmark/targets/text/enwik9_10,BasicA2-brazilsouth,StandardF2sv2-westus2,tree,linear,18,18,time_compress,size_compress,18.0,8.0,10.0,8.0,10.0,8.0,0.0,0.0,10.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
176,benchmark/targets/text/enwik9_10,BasicA2-brazilsouth,StandardF2sv2-westus2,tree,tree,3,3,time_compress,size_compress,18.0,8.0,10.0,6.8,11.2,3.1,3.7,4.9,6.3,0.387,0.37,0.613,0.63,0.43899999999999995,0.561,0.41200000000000003,0.588,0.40222222222222226,0.022
177,benchmark/targets/text/enwik9_10,BasicA2-brazilsouth,StandardF2sv2-westus2,tree,tree,4,4,time_compress,size_compress,18.0,8.0,10.0,5.6,12.4,3.1,2.5,4.9,7.5,0.387,0.25,0.613,0.75,0.662,0.33799999999999997,0.40499999999999997,0.595,0.5022222222222222,0.187
178,benchmark/targets/text/enwik9_10,BasicA2-brazilsouth,StandardF2sv2-westus2,tree,tree,5,5,time_compress,size_compress,18.0,8.0,10.0,5.1,12.9,3.8,1.3,4.2,8.7,0.476,0.13,0.524,0.8699999999999999,0.778,0.22200000000000003,0.319,0.681,0.5690000000000001,0.394
179,benchmark/targets/text/enwik9_10,BasicA2-brazilsouth,StandardF2sv2-westus2,tree,tree,6,6,time_compress,size_compress,18.0,8.0,10.0,7.3,10.7,4.1,3.2,3.9,6.8,0.512,0.32,0.488,0.6799999999999999,0.641,0.359,0.366,0.634,0.532,0.22799999999999998
180,benchmark/targets/text/enwik9_10,BasicA2-brazilsouth,StandardF2sv2-westus2,tree,tree,7,7,time_compress,size_compress,18.0,8.0,10.0,5.8,12.2,4.1,1.7,3.9,8.3,0.511,0.17,0.489,0.8300000000000001,0.761,0.23900000000000002,0.302,0.698,0.562,0.387
181,benchmark/targets/text/enwik9_10,BasicA2-brazilsouth,StandardF2sv2-westus2,tree,tree,8,8,time_compress,size_compress,18.0,8.0,10.0,5.7,12.3,4.6,1.1,3.4,8.9,0.5730000000000001,0.11000000000000001,0.42699999999999994,0.89,0.8390000000000001,0.16099999999999998,0.274,0.726,0.671,0.509
182,benchmark/targets/text/enwik9_10,BasicA2-brazilsouth,StandardF2sv2-westus2,tree,tree,9,9,time_compress,size_compress,18.0,8.0,10.0,4.2,13.8,3.6,0.6,4.4,9.4,0.45099999999999996,0.06000000000000001,0.549,0.9400000000000001,0.8630000000000001,0.137,0.31799999999999995,0.682,0.587,0.45999999999999996
183,benchmark/targets/text/enwik9_10,BasicA2-brazilsouth,StandardF2sv2-westus2,tree,tree,10,10,time_compress,size_compress,18.0,8.0,10.0,5.4,12.6,4.9,0.5,3.1,9.5,0.612,0.05,0.388,0.95,0.916,0.084,0.24,0.76,0.7230000000000001,0.613
184,benchmark/targets/text/enwik9_10,BasicA2-brazilsouth,StandardF2sv2-westus2,tree,tree,11,11,time_compress,size_compress,18.0,8.0,10.0,5.9,12.1,4.7,1.2,3.3,8.8,0.588,0.12,0.41200000000000003,0.8800000000000001,0.829,0.17099999999999999,0.26999999999999996,0.73,0.675,0.509
185,benchmark/targets/text/enwik9_10,BasicA2-brazilsouth,StandardF2sv2-westus2,tree,tree,12,12,time_compress,size_compress,18.0,8.0,10.0,6.5,11.5,5.3,1.2,2.7,8.8,0.6599999999999999,0.12000000000000002,0.33999999999999997,0.8800000000000001,0.829,0.17099999999999999,0.231,0.7689999999999999,0.7310000000000001,0.567
186,benchmark/targets/text/enwik9_10,BasicA2-brazilsouth,StandardF2sv2-westus2,tree,tree,13,13,time_compress,size_compress,18.0,8.0,10.0,7.2,10.8,6.3,0.9,1.7,9.1,0.7889999999999999,0.09,0.211,0.9099999999999999,0.889,0.11099999999999999,0.154,0.8460000000000001,0.827,0.7140000000000001
187,benchmark/targets/text/enwik9_10,BasicA2-brazilsouth,StandardF2sv2-westus2,tree,tree,14,14,time_compress,size_compress,18.0,8.0,10.0,5.9,12.1,5.7,0.2,2.3,9.8,0.713,0.02,0.28700000000000003,0.9800000000000001,0.975,0.025,0.189,0.8109999999999999,0.818,0.738
188,benchmark/targets/text/enwik9_10,BasicA2-brazilsouth,StandardF2sv2-westus2,tree,tree,15,15,time_compress,size_compress,18.0,8.0,10.0,7.5,10.5,7.4,0.1,0.6,9.9,0.9279999999999999,0.01,0.072,0.99,0.9879999999999999,0.012,0.05500000000000001,0.945,0.953,0.923
189,benchmark/targets/text/enwik9_10,BasicA2-brazilsouth,StandardF2sv2-westus2,tree,tree,16,16,time_compress,size_compress,18.0,8.0,10.0,7.3,10.7,6.9,0.4,1.1,9.6,0.865,0.04,0.135,0.96,0.952,0.048,0.1,0.9,0.901,0.836
190,benchmark/targets/text/enwik9_10,BasicA2-brazilsouth,StandardF2sv2-westus2,tree,tree,17,17,time_compress,size_compress,18.0,8.0,10.0,7.7,10.3,7.7,0.0,0.3,10.0,0.9640000000000001,0.0,0.036,1.0,1.0,0.0,0.027000000000000003,0.9730000000000001,0.9789999999999999,0.967
191,benchmark/targets/text/enwik9_10,BasicA2-brazilsouth,StandardF2sv2-westus2,tree,tree,18,18,time_compress,size_compress,18.0,8.0,10.0,8.0,10.0,8.0,0.0,0.0,10.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
192,benchmark/targets/text/enwik9_10,StandardD2-australiasoutheast,StandardF2sv2-westus2,tree,linear,3,3,time_compress,size_compress,18.0,8.0,10.0,4.9,13.1,2.6,2.3,5.4,7.7,0.324,0.22999999999999998,0.6759999999999999,0.77,0.622,0.378,0.418,0.5820000000000001,0.42000000000000004,0.13699999999999998
193,benchmark/targets/text/enwik9_10,StandardD2-australiasoutheast,StandardF2sv2-westus2,tree,linear,4,4,time_compress,size_compress,18.0,8.0,10.0,5.3,12.7,2.6,2.7,5.4,7.3,0.32599999999999996,0.27,0.674,0.73,0.568,0.43200000000000005,0.433,0.567,0.49,0.088
194,benchmark/targets/text/enwik9_10,StandardD2-australiasoutheast,StandardF2sv2-westus2,tree,linear,5,5,time_compress,size_compress,18.0,8.0,10.0,4.8,13.2,2.9,1.9,5.1,8.1,0.365,0.19,0.635,0.8099999999999999,0.638,0.362,0.378,0.622,0.48666666666666664,0.20800000000000002
195,benchmark/targets/text/enwik9_10,StandardD2-australiasoutheast,StandardF2sv2-westus2,tree,linear,6,6,time_compress,size_compress,18.0,8.0,10.0,5.8,12.2,3.3,2.5,4.7,7.5,0.413,0.25,0.587,0.75,0.624,0.376,0.389,0.611,0.45899999999999996,0.192
196,benchmark/targets/text/enwik9_10,StandardD2-australiasoutheast,StandardF2sv2-westus2,tree,linear,7,7,time_compress,size_compress,18.0,8.0,10.0,7.3,10.7,4.6,2.7,3.4,7.3,0.575,0.27,0.425,0.73,0.648,0.352,0.311,0.689,0.595,0.318
197,benchmark/targets/text/enwik9_10,StandardD2-australiasoutheast,StandardF2sv2-westus2,tree,linear,8,8,time_compress,size_compress,18.0,8.0,10.0,5.6,12.4,4.3,1.3,3.7,8.7,0.5389999999999999,0.13,0.461,0.8699999999999999,0.7889999999999999,0.211,0.292,0.708,0.625,0.44800000000000006
198,benchmark/targets/text/enwik9_10,StandardD2-australiasoutheast,StandardF2sv2-westus2,tree,linear,9,9,time_compress,size_compress,18.0,8.0,10.0,6.9,11.1,5.3,1.6,2.7,8.4,0.661,0.16,0.339,0.8400000000000001,0.8089999999999999,0.191,0.24500000000000002,0.755,0.716,0.529
199,benchmark/targets/text/enwik9_10,StandardD2-australiasoutheast,StandardF2sv2-westus2,tree,linear,10,10,time_compress,size_compress,18.0,8.0,10.0,6.4,11.6,4.8,1.6,3.2,8.4,0.599,0.16,0.40099999999999997,0.8400000000000001,0.775,0.225,0.27,0.73,0.662,0.46699999999999997
200,benchmark/targets/text/enwik9_10,StandardD2-australiasoutheast,StandardF2sv2-westus2,tree,linear,11,11,time_compress,size_compress,18.0,8.0,10.0,5.9,12.1,4.7,1.2,3.3,8.8,0.585,0.12,0.41500000000000004,0.8800000000000001,0.825,0.175,0.273,0.727,0.6759999999999999,0.506
201,benchmark/targets/text/enwik9_10,StandardD2-australiasoutheast,StandardF2sv2-westus2,tree,linear,12,12,time_compress,size_compress,18.0,8.0,10.0,6.2,11.8,5.3,0.9,2.7,9.1,0.661,0.09,0.339,0.9099999999999999,0.866,0.134,0.223,0.777,0.74,0.603
202,benchmark/targets/text/enwik9_10,StandardD2-australiasoutheast,StandardF2sv2-westus2,tree,linear,13,13,time_compress,size_compress,18.0,8.0,10.0,6.9,11.1,6.2,0.7,1.8,9.3,0.776,0.07,0.22400000000000003,0.93,0.9109999999999999,0.089,0.159,0.841,0.833,0.7270000000000001
203,benchmark/targets/text/enwik9_10,StandardD2-australiasoutheast,StandardF2sv2-westus2,tree,linear,14,14,time_compress,size_compress,18.0,8.0,10.0,6.9,11.1,6.4,0.5,1.6,9.5,0.8019999999999999,0.05,0.198,0.95,0.9359999999999999,0.064,0.14300000000000002,0.857,0.861,0.771
204,benchmark/targets/text/enwik9_10,StandardD2-australiasoutheast,StandardF2sv2-westus2,tree,linear,15,15,time_compress,size_compress,18.0,8.0,10.0,7.3,10.7,6.7,0.6,1.3,9.4,0.8390000000000001,0.06000000000000001,0.16099999999999998,0.9400000000000001,0.9269999999999999,0.073,0.11700000000000002,0.883,0.876,0.794
205,benchmark/targets/text/enwik9_10,StandardD2-australiasoutheast,StandardF2sv2-westus2,tree,linear,16,16,time_compress,size_compress,18.0,8.0,10.0,7.2,10.8,7.1,0.1,0.9,9.9,0.891,0.01,0.10899999999999999,0.99,0.9879999999999999,0.012,0.081,0.9189999999999999,0.932,0.891
206,benchmark/targets/text/enwik9_10,StandardD2-australiasoutheast,StandardF2sv2-westus2,tree,linear,17,17,time_compress,size_compress,18.0,8.0,10.0,7.5,10.5,7.5,0.0,0.5,10.0,0.9390000000000001,0.0,0.061,1.0,1.0,0.0,0.044,0.9560000000000001,0.9650000000000001,0.9460000000000001
207,benchmark/targets/text/enwik9_10,StandardD2-australiasoutheast,StandardF2sv2-westus2,tree,linear,18,18,time_compress,size_compress,18.0,8.0,10.0,8.0,10.0,8.0,0.0,0.0,10.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
208,benchmark/targets/text/enwik9_10,StandardD2-australiasoutheast,StandardF2sv2-westus2,tree,tree,3,3,time_compress,size_compress,18.0,8.0,10.0,6.7,11.3,3.9,2.8,4.1,7.2,0.48600000000000004,0.28,0.514,0.72,0.622,0.378,0.333,0.667,0.513,0.24300000000000002
209,benchmark/targets/text/enwik9_10,StandardD2-australiasoutheast,StandardF2sv2-westus2,tree,tree,4,4,time_compress,size_compress,18.0,8.0,10.0,6.8,11.2,3.8,3.0,4.2,7.0,0.47400000000000003,0.3,0.526,0.7,0.604,0.396,0.367,0.633,0.48,0.196
210,benchmark/targets/text/enwik9_10,StandardD2-australiasoutheast,StandardF2sv2-westus2,tree,tree,5,5,time_compress,size_compress,18.0,8.0,10.0,7.6,10.4,4.5,3.1,3.5,6.9,0.562,0.31,0.438,0.6900000000000001,0.608,0.392,0.33999999999999997,0.6599999999999999,0.576,0.258
211,benchmark/targets/text/enwik9_10,StandardD2-australiasoutheast,StandardF2sv2-westus2,tree,tree,6,6,time_compress,size_compress,18.0,8.0,10.0,6.5,11.5,3.5,3.0,4.5,7.0,0.43899999999999995,0.3,0.561,0.7,0.554,0.446,0.391,0.609,0.484,0.148
212,benchmark/targets/text/enwik9_10,StandardD2-australiasoutheast,StandardF2sv2-westus2,tree,tree,7,7,time_compress,size_compress,18.0,8.0,10.0,4.8,13.2,3.0,1.8,5.0,8.2,0.377,0.18,0.623,0.82,0.642,0.358,0.378,0.622,0.462,0.22600000000000003
213,benchmark/targets/text/enwik9_10,StandardD2-australiasoutheast,StandardF2sv2-westus2,tree,tree,8,8,time_compress,size_compress,18.0,8.0,10.0,4.9,13.1,3.9,1.0,4.1,9.0,0.487,0.1,0.513,0.9,0.827,0.173,0.306,0.694,0.593,0.44400000000000006
214,benchmark/targets/text/enwik9_10,StandardD2-australiasoutheast,StandardF2sv2-westus2,tree,tree,9,9,time_compress,size_compress,18.0,8.0,10.0,6.5,11.5,4.7,1.8,3.3,8.2,0.588,0.18,0.41200000000000003,0.82,0.742,0.258,0.28300000000000003,0.717,0.646,0.43
215,benchmark/targets/text/enwik9_10,StandardD2-australiasoutheast,StandardF2sv2-westus2,tree,tree,10,10,time_compress,size_compress,18.0,8.0,10.0,5.2,12.8,4.5,0.7,3.5,9.3,0.562,0.07,0.438,0.93,0.877,0.123,0.269,0.7310000000000001,0.6769999999999999,0.5439999999999999
216,benchmark/targets/text/enwik9_10,StandardD2-australiasoutheast,StandardF2sv2-westus2,tree,tree,11,11,time_compress,size_compress,18.0,8.0,10.0,5.7,12.3,5.0,0.7,3.0,9.3,0.624,0.07,0.376,0.93,0.8699999999999999,0.13,0.24,0.76,0.7230000000000001,0.589
217,benchmark/targets/text/enwik9_10,StandardD2-australiasoutheast,StandardF2sv2-westus2,tree,tree,12,12,time_compress,size_compress,18.0,8.0,10.0,6.7,11.3,5.5,1.2,2.5,8.8,0.686,0.12,0.314,0.8800000000000001,0.8310000000000001,0.169,0.22000000000000003,0.78,0.747,0.587
218,benchmark/targets/text/enwik9_10,StandardD2-australiasoutheast,StandardF2sv2-westus2,tree,tree,13,13,time_compress,size_compress,18.0,8.0,10.0,6.5,11.5,5.9,0.6,2.1,9.4,0.737,0.06000000000000001,0.263,0.9400000000000001,0.921,0.079,0.179,0.821,0.8130000000000001,0.7070000000000001
219,benchmark/targets/text/enwik9_10,StandardD2-australiasoutheast,StandardF2sv2-westus2,tree,tree,14,14,time_compress,size_compress,18.0,8.0,10.0,6.6,11.4,6.3,0.3,1.7,9.7,0.788,0.030000000000000006,0.21200000000000002,0.97,0.9629999999999999,0.037,0.14700000000000002,0.853,0.8629999999999999,0.786
220,benchmark/targets/text/enwik9_10,StandardD2-australiasoutheast,StandardF2sv2-westus2,tree,tree,15,15,time_compress,size_compress,18.0,8.0,10.0,7.3,10.7,7.1,0.2,0.9,9.8,0.891,0.02,0.10899999999999999,0.9800000000000001,0.976,0.024,0.082,0.9179999999999999,0.9269999999999999,0.8800000000000001
221,benchmark/targets/text/enwik9_10,StandardD2-australiasoutheast,StandardF2sv2-westus2,tree,tree,16,16,time_compress,size_compress,18.0,8.0,10.0,7.6,10.4,7.5,0.1,0.5,9.9,0.9400000000000001,0.01,0.06,0.99,0.9890000000000001,0.011,0.045,0.9550000000000001,0.959,0.9339999999999999
222,benchmark/targets/text/enwik9_10,StandardD2-australiasoutheast,StandardF2sv2-westus2,tree,tree,17,17,time_compress,size_compress,18.0,8.0,10.0,7.8,10.2,7.8,0.0,0.2,10.0,0.976,0.0,0.024,1.0,1.0,0.0,0.018,0.982,0.986,0.9780000000000001
223,benchmark/targets/text/enwik9_10,StandardD2-australiasoutheast,StandardF2sv2-westus2,tree,tree,18,18,time_compress,size_compress,18.0,8.0,10.0,8.0,10.0,8.0,0.0,0.0,10.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
224,benchmark/targets/text/enwik9_10,StandardD2v3-australiasoutheast,StandardF2sv2-westus2,tree,linear,3,3,time_compress,size_compress,18.0,9.0,9.0,8.1,9.9,4.8,3.3,4.2,5.7,0.533,0.36700000000000005,0.46699999999999997,0.633,0.567,0.433,0.409,0.591,0.68,0.162
225,benchmark/targets/text/enwik9_10,StandardD2v3-australiasoutheast,StandardF2sv2-westus2,tree,linear,4,4,time_compress,size_compress,18.0,9.0,9.0,6.2,11.8,4.2,2.0,4.8,7.0,0.46699999999999997,0.22000000000000003,0.533,0.78,0.704,0.296,0.399,0.601,0.537,0.27
226,benchmark/targets/text/enwik9_10,StandardD2v3-australiasoutheast,StandardF2sv2-westus2,tree,linear,5,5,time_compress,size_compress,18.0,9.0,9.0,4.5,13.5,2.9,1.6,6.1,7.4,0.321,0.177,0.679,0.8230000000000001,0.702,0.298,0.45199999999999996,0.548,0.4633333333333333,0.184
227,benchmark/targets/text/enwik9_10,StandardD2v3-australiasoutheast,StandardF2sv2-westus2,tree,linear,6,6,time_compress,size_compress,18.0,9.0,9.0,5.8,12.2,3.8,2.0,5.2,7.0,0.421,0.22000000000000003,0.579,0.78,0.701,0.29900000000000004,0.426,0.5740000000000001,0.505,0.231
228,benchmark/targets/text/enwik9_10,StandardD2v3-australiasoutheast,StandardF2sv2-westus2,tree,linear,7,7,time_compress,size_compress,18.0,9.0,9.0,8.2,9.8,5.9,2.3,3.1,6.7,0.658,0.253,0.34199999999999997,0.7470000000000001,0.751,0.24900000000000003,0.311,0.689,0.6839999999999999,0.417
229,benchmark/targets/text/enwik9_10,StandardD2v3-australiasoutheast,StandardF2sv2-westus2,tree,linear,8,8,time_compress,size_compress,18.0,9.0,9.0,5.8,12.2,4.6,1.2,4.4,7.8,0.51,0.132,0.49000000000000005,0.868,0.817,0.183,0.354,0.646,0.615,0.41600000000000004
230,benchmark/targets/text/enwik9_10,StandardD2v3-australiasoutheast,StandardF2sv2-westus2,tree,linear,9,9,time_compress,size_compress,18.0,9.0,9.0,6.3,11.7,5.0,1.3,4.0,7.7,0.556,0.143,0.44400000000000006,0.857,0.8240000000000001,0.176,0.339,0.6609999999999999,0.649,0.446
231,benchmark/targets/text/enwik9_10,StandardD2v3-australiasoutheast,StandardF2sv2-westus2,tree,linear,10,10,time_compress,size_compress,18.0,9.0,9.0,6.2,11.8,5.4,0.8,3.6,8.2,0.6020000000000001,0.088,0.398,0.9120000000000001,0.884,0.11599999999999999,0.302,0.698,0.708,0.545
232,benchmark/targets/text/enwik9_10,StandardD2v3-australiasoutheast,StandardF2sv2-westus2,tree,linear,11,11,time_compress,size_compress,18.0,9.0,9.0,6.4,11.6,6.0,0.4,3.0,8.6,0.669,0.044,0.331,0.9560000000000001,0.944,0.05600000000000001,0.24900000000000003,0.751,0.773,0.657
233,benchmark/targets/text/enwik9_10,StandardD2v3-australiasoutheast,StandardF2sv2-westus2,tree,linear,12,12,time_compress,size_compress,18.0,9.0,9.0,6.1,11.9,5.8,0.3,3.2,8.7,0.647,0.033,0.35300000000000004,0.967,0.9570000000000001,0.043000000000000003,0.265,0.735,0.765,0.65
234,benchmark/targets/text/enwik9_10,StandardD2v3-australiasoutheast,StandardF2sv2-westus2,tree,linear,13,13,time_compress,size_compress,18.0,9.0,9.0,7.3,10.7,6.9,0.4,2.1,8.6,0.769,0.044,0.231,0.9560000000000001,0.952,0.048,0.192,0.808,0.8460000000000001,0.741
235,benchmark/targets/text/enwik9_10,StandardD2v3-australiasoutheast,StandardF2sv2-westus2,tree,linear,14,14,time_compress,size_compress,18.0,9.0,9.0,7.6,10.4,7.2,0.4,1.8,8.6,0.8019999999999999,0.044,0.198,0.9560000000000001,0.95,0.05,0.16699999999999998,0.833,0.8629999999999999,0.767
236,benchmark/targets/text/enwik9_10,StandardD2v3-australiasoutheast,StandardF2sv2-westus2,tree,linear,15,15,time_compress,size_compress,18.0,9.0,9.0,7.1,10.9,7.1,0.0,1.9,9.0,0.791,0.0,0.209,1.0,1.0,0.0,0.16699999999999998,0.833,0.877,0.8089999999999999
237,benchmark/targets/text/enwik9_10,StandardD2v3-australiasoutheast,StandardF2sv2-westus2,tree,linear,16,16,time_compress,size_compress,18.0,9.0,9.0,8.0,10.0,7.9,0.1,1.1,8.9,0.8789999999999999,0.011,0.121,0.9890000000000001,0.9890000000000001,0.011,0.10700000000000001,0.893,0.9289999999999999,0.8720000000000001
238,benchmark/targets/text/enwik9_10,StandardD2v3-australiasoutheast,StandardF2sv2-westus2,tree,linear,17,17,time_compress,size_compress,18.0,9.0,9.0,8.8,9.2,8.8,0.0,0.2,9.0,0.978,0.0,0.022,1.0,1.0,0.0,0.02,0.9800000000000001,0.9879999999999999,0.978
239,benchmark/targets/text/enwik9_10,StandardD2v3-australiasoutheast,StandardF2sv2-westus2,tree,linear,18,18,time_compress,size_compress,18.0,9.0,9.0,9.0,9.0,9.0,0.0,0.0,9.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
240,benchmark/targets/text/enwik9_10,StandardD2v3-australiasoutheast,StandardF2sv2-westus2,tree,tree,3,3,time_compress,size_compress,18.0,9.0,9.0,7.2,10.8,4.6,2.6,4.4,6.4,0.512,0.28900000000000003,0.488,0.7110000000000001,0.692,0.308,0.418,0.5820000000000001,0.563,0.24699999999999997
241,benchmark/targets/text/enwik9_10,StandardD2v3-australiasoutheast,StandardF2sv2-westus2,tree,tree,4,4,time_compress,size_compress,18.0,9.0,9.0,6.0,12.0,3.6,2.4,5.4,6.6,0.4,0.266,0.6,0.734,0.634,0.366,0.43200000000000005,0.568,0.49222222222222217,0.156
242,benchmark/targets/text/enwik9_10,StandardD2v3-australiasoutheast,StandardF2sv2-westus2,tree,tree,5,5,time_compress,size_compress,18.0,9.0,9.0,5.4,12.6,3.5,1.9,5.5,7.1,0.388,0.209,0.612,0.791,0.696,0.304,0.42800000000000005,0.572,0.462,0.21200000000000002
243,benchmark/targets/text/enwik9_10,StandardD2v3-australiasoutheast,StandardF2sv2-westus2,tree,tree,6,6,time_compress,size_compress,18.0,9.0,9.0,6.1,11.9,4.6,1.5,4.4,7.5,0.511,0.165,0.48900000000000005,0.835,0.778,0.22200000000000003,0.363,0.637,0.595,0.375
244,benchmark/targets/text/enwik9_10,StandardD2v3-australiasoutheast,StandardF2sv2-westus2,tree,tree,7,7,time_compress,size_compress,18.0,9.0,9.0,6.1,11.9,4.8,1.3,4.2,7.7,0.532,0.14300000000000002,0.4680000000000001,0.857,0.8119999999999999,0.188,0.341,0.659,0.626,0.426
245,benchmark/targets/text/enwik9_10,StandardD2v3-australiasoutheast,StandardF2sv2-westus2,tree,tree,8,8,time_compress,size_compress,18.0,9.0,9.0,5.5,12.5,4.3,1.2,4.7,7.8,0.47700000000000004,0.132,0.523,0.868,0.783,0.217,0.372,0.6279999999999999,0.5860000000000001,0.376
246,benchmark/targets/text/enwik9_10,StandardD2v3-australiasoutheast,StandardF2sv2-westus2,tree,tree,9,9,time_compress,size_compress,18.0,9.0,9.0,5.3,12.7,4.7,0.6,4.3,8.4,0.524,0.066,0.476,0.9339999999999999,0.9,0.1,0.33399999999999996,0.666,0.652,0.506
247,benchmark/targets/text/enwik9_10,StandardD2v3-australiasoutheast,StandardF2sv2-westus2,tree,tree,10,10,time_compress,size_compress,18.0,9.0,9.0,7.0,11.0,6.1,0.9,2.9,8.1,0.681,0.099,0.319,0.901,0.8949999999999999,0.10500000000000001,0.256,0.744,0.761,0.608
248,benchmark/targets/text/enwik9_10,StandardD2v3-australiasoutheast,StandardF2sv2-westus2,tree,tree,11,11,time_compress,size_compress,18.0,9.0,9.0,6.3,11.7,5.7,0.6,3.3,8.4,0.635,0.066,0.36500000000000005,0.9339999999999999,0.915,0.08499999999999999,0.273,0.727,0.738,0.602
249,benchmark/targets/text/enwik9_10,StandardD2v3-australiasoutheast,StandardF2sv2-westus2,tree,tree,12,12,time_compress,size_compress,18.0,9.0,9.0,7.6,10.4,6.7,0.9,2.3,8.1,0.7470000000000001,0.099,0.253,0.901,0.901,0.099,0.21400000000000002,0.786,0.805,0.665
250,benchmark/targets/text/enwik9_10,StandardD2v3-australiasoutheast,StandardF2sv2-westus2,tree,tree,13,13,time_compress,size_compress,18.0,9.0,9.0,6.8,11.2,6.5,0.3,2.5,8.7,0.725,0.033,0.275,0.967,0.9620000000000001,0.038,0.21800000000000003,0.782,0.819,0.7150000000000001
251,benchmark/targets/text/enwik9_10,StandardD2v3-australiasoutheast,StandardF2sv2-westus2,tree,tree,14,14,time_compress,size_compress,18.0,9.0,9.0,7.2,10.8,6.5,0.7,2.5,8.3,0.725,0.077,0.275,0.923,0.914,0.086,0.22799999999999998,0.772,0.8029999999999999,0.666
252,benchmark/targets/text/enwik9_10,StandardD2v3-australiasoutheast,StandardF2sv2-westus2,tree,tree,15,15,time_compress,size_compress,18.0,9.0,9.0,7.8,10.2,7.5,0.3,1.5,8.7,0.835,0.033,0.16499999999999998,0.967,0.967,0.033,0.13599999999999998,0.8640000000000001,0.889,0.8140000000000001
253,benchmark/targets/text/enwik9_10,StandardD2v3-australiasoutheast,StandardF2sv2-westus2,tree,tree,16,16,time_compress,size_compress,18.0,9.0,9.0,7.8,10.2,7.8,0.0,1.2,9.0,0.868,0.0,0.132,1.0,1.0,0.0,0.11200000000000002,0.8879999999999999,0.9279999999999999,0.876
254,benchmark/targets/text/enwik9_10,StandardD2v3-australiasoutheast,StandardF2sv2-westus2,tree,tree,17,17,time_compress,size_compress,18.0,9.0,9.0,8.2,9.8,8.2,0.0,0.8,9.0,0.9120000000000001,0.0,0.088,1.0,1.0,0.0,0.078,0.922,0.952,0.914
255,benchmark/targets/text/enwik9_10,StandardD2v3-australiasoutheast,StandardF2sv2-westus2,tree,tree,18,18,time_compress,size_compress,18.0,9.0,9.0,9.0,9.0,9.0,0.0,0.0,9.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
256,benchmark/targets/text/enwik9_10,StandardD2v3-southeastasia,StandardF2sv2-westus2,tree,linear,3,3,time_compress,size_compress,18.0,9.0,9.0,5.8,12.2,3.3,2.5,5.7,6.5,0.367,0.277,0.633,0.7230000000000001,0.562,0.438,0.45099999999999996,0.549,0.51,0.093
257,benchmark/targets/text/enwik9_10,StandardD2v3-southeastasia,StandardF2sv2-westus2,tree,linear,4,4,time_compress,size_compress,18.0,9.0,9.0,5.1,12.9,3.0,2.1,6.0,6.9,0.332,0.23200000000000004,0.6679999999999999,0.768,0.634,0.366,0.46399999999999997,0.536,0.45333333333333337,0.13
258,benchmark/targets/text/enwik9_10,StandardD2v3-southeastasia,StandardF2sv2-westus2,tree,linear,5,5,time_compress,size_compress,18.0,9.0,9.0,6.8,11.2,4.5,2.3,4.5,6.7,0.5010000000000001,0.254,0.499,0.746,0.704,0.296,0.391,0.609,0.545,0.269
259,benchmark/targets/text/enwik9_10,StandardD2v3-southeastasia,StandardF2sv2-westus2,tree,linear,6,6,time_compress,size_compress,18.0,9.0,9.0,8.9,9.1,5.6,3.3,3.4,5.7,0.622,0.36500000000000005,0.378,0.635,0.654,0.346,0.333,0.667,0.617,0.281
260,benchmark/targets/text/enwik9_10,StandardD2v3-southeastasia,StandardF2sv2-westus2,tree,linear,7,7,time_compress,size_compress,18.0,9.0,9.0,6.0,12.0,4.7,1.3,4.3,7.7,0.522,0.143,0.47800000000000004,0.857,0.8,0.2,0.35,0.65,0.615,0.41200000000000003
261,benchmark/targets/text/enwik9_10,StandardD2v3-southeastasia,StandardF2sv2-westus2,tree,linear,8,8,time_compress,size_compress,18.0,9.0,9.0,5.6,12.4,4.5,1.1,4.5,7.9,0.499,0.121,0.5010000000000001,0.8790000000000001,0.8300000000000001,0.17,0.359,0.641,0.612,0.418
262,benchmark/targets/text/enwik9_10,StandardD2v3-southeastasia,StandardF2sv2-westus2,tree,linear,9,9,time_compress,size_compress,18.0,9.0,9.0,5.3,12.7,4.0,1.3,5.0,7.7,0.44299999999999995,0.14300000000000002,0.557,0.857,0.796,0.20400000000000001,0.394,0.606,0.5559999999999999,0.346
263,benchmark/targets/text/enwik9_10,StandardD2v3-southeastasia,StandardF2sv2-westus2,tree,linear,10,10,time_compress,size_compress,18.0,9.0,9.0,6.1,11.9,5.4,0.7,3.6,8.3,0.601,0.077,0.399,0.923,0.913,0.087,0.294,0.706,0.706,0.5660000000000001
